,season,event,team,player,games_played,wins,loses,win_rate,kills,deaths,assists,kill_death_assist_ratio,creep_score,cs/min,gold,gold/min,kill_participation,kill_share,gold_share
358,6,Main,Counter_Logic_Gaming,Stixxay,6,3,3,50.0,4.67,2.17,5.83,4.85,326.33,9.12,15.2,425.0,71.6,31.8,23.7
359,6,Main,Counter_Logic_Gaming,Xmithie,6,3,3,50.0,2.0,2.0,7.0,4.5,172.5,4.82,12.9,359.0,61.4,13.6,20.0
360,6,Main,EDward_Gaming,Clearlove,11,5,6,45.5,2.0,1.91,6.45,4.43,168.91,4.4,13.0,338.0,69.9,16.5,19.7
361,6,Main,EDward_Gaming,Deft,11,5,6,45.5,3.18,2.0,5.27,4.23,332.82,8.68,15.0,392.0,69.9,26.3,22.9
362,6,Main,EDward_Gaming,Meiko,11,5,6,45.5,0.91,2.55,8.64,3.75,32.09,0.84,9.8,255.0,78.9,7.5,14.9
363,6,Main,EDward_Gaming,Mouse,7,4,3,57.1,1.57,2.71,5.71,2.68,304.71,7.29,14.8,354.0,53.1,11.5,20.2
364,6,Main,EDward_Gaming,Scout,7,3,4,42.9,3.86,2.57,4.43,3.22,298.71,8.47,13.5,383.0,73.4,34.2,22.6
365,6,Main,EDward_Gaming,PawN,4,2,2,50.0,5.75,2.25,4.75,4.67,339.75,7.77,16.7,382.0,77.8,42.6,21.9
366,6,Main,EDward_Gaming,Koro1,4,1,3,25.0,1.25,5.0,4.5,1.15,238.75,7.39,10.8,333.0,62.2,13.5,20.6
367,6,Main,Flash_Wolves,Karsa,6,2,4,33.3,2.33,2.33,4.83,3.07,186.5,4.0,15.5,332.0,70.5,23.0,19.3
368,6,Main,Flash_Wolves,MMD,6,2,4,33.3,1.33,2.33,4.17,2.36,354.67,7.6,16.6,356.0,54.1,13.1,20.7
369,6,Main,Flash_Wolves,Maple,6,2,4,33.3,4.17,2.83,3.17,2.59,403.67,8.65,18.0,386.0,72.1,41.0,22.5
370,6,Main,Flash_Wolves,NL,6,2,4,33.3,2.17,1.67,3.67,3.5,419.0,8.98,18.4,395.0,57.4,21.3,23.0
371,6,Main,Flash_Wolves,SwordArt,6,2,4,33.3,0.17,2.0,4.67,2.42,34.83,0.75,11.6,248.0,47.5,1.6,14.4
372,6,Main,G2_Esports,Expect,6,1,5,16.7,3.0,2.67,1.67,1.75,302.5,8.01,13.6,360.0,62.2,40.0,21.8
373,6,Main,G2_Esports,mithy,6,1,5,16.7,0.17,2.17,5.5,2.62,37.33,0.99,8.8,233.0,75.6,2.2,14.1
374,6,Main,G2_Esports,Perkz,6,1,5,16.7,2.33,3.33,2.5,1.45,321.67,8.52,13.4,356.0,64.4,31.1,21.5
375,6,Main,G2_Esports,Trick,6,1,5,16.7,1.33,3.0,4.83,2.06,160.5,4.25,12.3,327.0,82.2,17.8,19.8
376,6,Main,G2_Esports,Zven,6,1,5,16.7,0.67,2.0,3.5,2.08,352.83,9.34,14.2,375.0,55.6,8.9,22.7
377,6,Main,H2k_2d-Gaming,FORG1VEN,13,8,5,61.5,2.77,1.0,5.15,7.92,365.54,10.1,15.6,430.0,56.3,19.7,23.6
378,6,Main,H2k_2d-Gaming,Jankos,13,8,5,61.5,3.08,1.92,6.62,5.04,142.0,3.92,12.6,348.0,68.9,21.9,19.1
379,6,Main,H2k_2d-Gaming,Odoamne,13,8,5,61.5,3.08,2.69,4.85,2.94,297.85,8.23,14.2,393.0,56.3,21.9,21.6
380,6,Main,H2k_2d-Gaming,Ryu,13,8,5,61.5,4.08,2.08,4.31,4.04,284.31,7.86,14.1,389.0,59.6,29.0,21.3
381,6,Main,H2k_2d-Gaming,Vander,13,8,5,61.5,1.08,1.54,7.15,5.35,27.08,0.75,9.5,262.0,58.5,7.7,14.4
382,6,Main,I_May,AmazingJ,6,2,4,33.3,2.0,2.67,6.17,3.06,316.0,7.42,14.6,342.0,74.2,18.2,20.4
383,6,Main,I_May,Avoidless,6,2,4,33.3,1.83,3.0,6.33,2.72,133.5,3.13,13.1,306.0,74.2,16.7,18.3
384,6,Main,I_May,Jinjiao,6,2,4,33.3,3.67,1.5,4.33,5.33,359.5,8.44,16.2,380.0,72.7,33.3,22.7
385,6,Main,I_May,Athena,5,2,3,40.0,1.8,2.8,5.4,2.57,365.2,8.16,16.9,377.0,57.1,14.3,22.2
386,6,Main,I_May,Road,5,1,4,20.0,0.8,3.4,6.2,2.06,62.4,1.46,10.6,247.0,70.0,8.0,15.1
387,6,Main,I_May,BaeMe,2,1,1,50.0,4.0,1.0,4.0,8.0,296.5,8.12,13.8,376.0,84.2,42.1,22.2
388,6,Main,INTZ,Jockster,6,1,5,16.7,0.33,4.83,2.83,0.66,26.0,0.78,7.8,232.0,48.7,5.1,14.3
389,6,Main,INTZ,micaO,6,1,5,16.7,1.33,3.0,2.17,1.17,261.83,7.83,11.8,354.0,53.8,20.5,21.9
390,6,Main,INTZ,Revolta,6,1,5,16.7,1.33,3.0,3.0,1.44,127.83,3.82,10.4,313.0,66.7,20.5,19.3
391,6,Main,INTZ,tockers,6,1,5,16.7,2.0,2.17,0.67,1.23,297.0,8.89,12.3,367.0,41.0,30.8,22.7
392,6,Main,INTZ,Yang,6,1,5,16.7,1.5,2.67,2.67,1.56,270.0,8.08,11.8,355.0,64.1,23.1,21.9
393,6,Main,ROX_Tigers,GorillA,16,10,6,62.5,0.94,3.06,10.0,3.57,28.88,0.76,10.4,275.0,69.2,5.9,14.9
394,6,Main,ROX_Tigers,Kuro,16,10,6,62.5,3.25,2.38,7.06,4.34,309.31,8.14,14.9,393.0,65.2,20.6,21.3
395,6,Main,ROX_Tigers,Peanut,16,10,6,62.5,4.44,1.81,6.13,5.83,149.88,3.95,13.7,361.0,66.8,28.1,19.6
396,6,Main,ROX_Tigers,PraY,16,10,6,62.5,4.13,2.19,6.75,4.97,338.69,8.92,16.1,425.0,68.8,26.1,23.0
397,6,Main,ROX_Tigers,Smeb,16,10,6,62.5,3.06,2.69,6.63,3.6,307.19,8.09,14.9,393.0,61.3,19.4,21.3
398,6,Main,Royal_Never_Give_Up,Looper,10,4,6,40.0,2.0,2.9,5.0,2.41,268.7,7.84,12.3,360.0,66.0,18.9,21.0
399,6,Main,Royal_Never_Give_Up,Mata,10,4,6,40.0,0.5,2.8,7.4,2.82,27.6,0.8,8.6,252.0,74.5,4.7,14.7
400,6,Main,Royal_Never_Give_Up,Mlxg,10,4,6,40.0,1.8,2.9,5.2,2.41,136.3,3.98,11.2,327.0,66.0,17.0,19.1
401,6,Main,Royal_Never_Give_Up,Uzi,10,4,6,40.0,4.2,1.8,3.5,4.28,319.8,9.33,14.2,414.0,72.6,39.6,24.1
402,6,Main,Royal_Never_Give_Up,Xiaohu,10,4,6,40.0,2.1,2.4,4.1,2.58,280.3,8.17,12.4,363.0,58.5,19.8,21.1
403,6,Main,Samsung_Galaxy,Ambition,17,13,4,76.5,1.94,2.35,6.65,3.65,176.71,4.61,14.2,371.0,59.1,13.4,19.6
404,6,Main,Samsung_Galaxy,Crown,17,13,4,76.5,3.94,2.12,4.82,4.14,342.24,8.93,16.1,419.0,60.3,27.1,22.2
405,6,Main,Samsung_Galaxy,CuVee,17,13,4,76.5,2.94,2.71,4.76,2.85,296.71,7.74,14.8,386.0,53.0,20.2,20.4
406,6,Main,Samsung_Galaxy,Ruler,17,13,4,76.5,4.35,1.94,5.24,4.94,332.0,8.66,16.1,421.0,66.0,30.0,22.3
407,6,Main,Samsung_Galaxy,CoreJJ,15,12,3,80.0,1.33,2.07,8.13,4.58,45.47,1.17,11.6,298.0,64.0,9.0,15.6
408,6,Main,Samsung_Galaxy,Wraith,2,1,1,50.0,1.5,3.5,8.5,2.86,19.5,0.57,8.6,253.0,80.0,12.0,14.3
409,6,Main,SK_Telecom_T1,Bang,20,14,6,70.0,4.35,1.55,5.45,6.32,406.75,9.59,18.4,433.0,67.6,30.0,22.8
410,6,Main,SK_Telecom_T1,Duke,20,14,6,70.0,2.55,2.15,5.0,3.51,374.4,8.82,17.1,402.0,52.1,17.6,21.2
411,6,Main,SK_Telecom_T1,Faker,20,14,6,70.0,4.1,2.55,5.2,3.65,399.3,9.41,18.4,433.0,64.1,28.3,22.8
412,6,Main,SK_Telecom_T1,Wolf,20,14,6,70.0,0.9,2.0,9.45,5.18,39.2,0.92,11.7,276.0,71.4,6.2,14.5
413,6,Main,SK_Telecom_T1,Bengi,10,8,2,80.0,2.6,1.7,7.2,5.76,195.2,4.27,16.2,354.0,64.5,17.1,18.4
414,6,Main,SK_Telecom_T1,Blank,10,6,4,60.0,2.6,1.9,6.8,4.95,169.6,4.33,14.2,362.0,68.1,18.8,19.3
415,6,Main,Splyce,Kobbe,6,1,5,16.7,2.33,2.0,4.17,3.25,279.5,8.69,12.1,377.0,61.9,22.2,22.7
416,6,Main,Splyce,Trashy,6,1,5,16.7,1.67,3.67,4.67,1.73,131.5,4.09,10.6,330.0,60.3,15.9,19.9
417,6,Main,Splyce,Mikyx,6,1,5,16.7,0.67,5.0,5.67,1.27,28.67,0.89,7.8,243.0,60.3,6.3,14.7
418,6,Main,Splyce,Sencux,6,1,5,16.7,4.33,2.67,2.33,2.5,239.17,7.43,11.6,359.0,63.5,41.3,21.6
419,6,Main,Splyce,Wunder,6,1,5,16.7,1.5,5.33,3.83,1.0,255.67,7.94,11.3,352.0,50.8,14.3,21.2
420,6,Main,TSM,Biofrost,6,3,3,50.0,0.67,2.5,9.83,4.2,36.83,0.98,10.0,265.0,66.3,4.2,14.2
421,6,Main,TSM,Bjergsen,6,3,3,50.0,5.67,2.0,6.5,6.08,360.17,9.53,16.4,435.0,76.8,35.8,23.4
422,6,Main,TSM,Doublelift,6,3,3,50.0,4.5,3.0,4.33,2.94,317.83,8.41,15.6,414.0,55.8,28.4,22.2
423,6,Main,TSM,Hauntzer,6,3,3,50.0,3.0,3.0,5.67,2.89,324.33,8.59,15.0,397.0,54.7,18.9,21.3
424,6,Main,TSM,Svenskeren,6,3,3,50.0,2.0,3.33,8.17,3.05,149.0,3.94,13.2,349.0,64.2,12.6,18.8
425,7,Play in,Cloud9,Contractz,7,7,0,100.0,3.0,1.14,8.0,9.63,147.29,4.68,11.9,379.0,80.2,21.9,19.0
426,7,Play in,Cloud9,Impact,7,7,0,100.0,2.0,1.71,7.29,5.42,227.29,7.22,11.9,378.0,67.7,14.6,18.9
427,7,Play in,Cloud9,Jensen,7,7,0,100.0,4.14,1.14,6.86,9.63,299.0,9.5,14.2,450.0,80.2,30.2,22.5
428,7,Play in,Cloud9,Smoothie,7,7,0,100.0,0.43,0.57,10.14,18.5,13.57,0.43,10.3,326.0,77.1,3.1,16.3
429,7,Play in,Cloud9,Sneaky,7,7,0,100.0,4.14,0.86,4.57,10.17,301.86,9.59,14.6,465.0,63.5,30.2,23.3
430,7,Play in,Dire_Wolves,Chippys,5,1,4,20.0,3.2,3.2,3.6,2.13,245.4,8.4,10.9,373.0,60.7,28.6,20.9
431,7,Play in,Dire_Wolves,Destiny,5,1,4,20.0,1.0,2.0,8.6,4.8,14.8,0.51,8.3,286.0,85.7,8.9,16.0
432,7,Play in,Dire_Wolves,k1ng,5,1,4,20.0,1.6,3.0,6.8,2.8,254.6,8.72,11.3,386.0,75.0,14.3,21.7
433,7,Play in,Dire_Wolves,Phantiks,5,1,4,20.0,3.0,3.4,3.6,1.94,290.8,9.96,12.3,423.0,58.9,26.8,23.7
434,7,Play in,Dire_Wolves,shernfire,5,1,4,20.0,2.4,3.0,5.6,2.67,113.0,3.87,9.2,314.0,71.4,21.4,17.6
435,7,Play in,Fenerbah_c3-_a7-e_Esports,Crash,9,7,2,77.8,1.44,2.11,8.11,4.53,182.0,4.8,13.3,351.0,69.9,10.6,18.3
436,7,Play in,Fenerbah_c3-_a7-e_Esports,Frozen,9,7,2,77.8,3.67,2.22,5.67,4.2,349.0,9.2,16.1,423.0,68.3,26.8,22.1
437,7,Play in,Fenerbah_c3-_a7-e_Esports,Japone,9,7,2,77.8,0.22,1.78,10.56,6.06,22.44,0.59,11.6,306.0,78.9,1.6,16.0
438,7,Play in,Fenerbah_c3-_a7-e_Esports,padden,9,7,2,77.8,7.0,1.56,4.22,7.21,372.0,9.8,17.8,469.0,82.1,51.2,24.5
439,7,Play in,Fenerbah_c3-_a7-e_Esports,Thaldrin,9,7,2,77.8,1.33,2.56,8.89,4.0,294.11,7.75,13.9,366.0,74.8,9.8,19.1
440,7,Play in,Fnatic,Broxah,7,6,1,85.7,1.86,0.71,7.14,12.6,123.86,3.7,11.2,334.0,75.0,15.5,17.3
441,7,Play in,Fnatic,Caps,7,6,1,85.7,4.57,1.29,5.14,7.56,287.86,8.59,14.3,425.0,81.0,38.1,22.0
442,7,Play in,Fnatic,Jesiz,7,6,1,85.7,0.57,1.29,9.14,7.56,22.71,0.68,11.0,327.0,81.0,4.8,16.9
443,7,Play in,Fnatic,Rekkles,7,6,1,85.7,4.0,0.86,4.86,10.33,364.43,10.87,16.2,483.0,73.8,33.3,25.0
444,7,Play in,Fnatic,sOAZ,7,6,1,85.7,1.0,1.14,6.71,6.75,251.29,7.5,12.2,364.0,64.3,8.3,18.8
445,7,Play in,Gambit_Esports,Blasting,4,0,4,0.0,1.75,5.0,1.75,0.7,254.75,8.39,10.8,354.0,63.6,31.8,22.7
446,7,Play in,Gambit_Esports,Diamondprox,4,0,4,0.0,2.0,4.25,2.25,1.0,124.25,4.09,9.2,301.0,77.3,36.4,19.3
447,7,Play in,Gambit_Esports,EDward,4,0,4,0.0,0.5,4.25,2.0,0.59,44.0,1.45,7.7,252.0,45.5,9.1,16.2
448,7,Play in,Gambit_Esports,Kira,4,0,4,0.0,0.25,4.75,1.75,0.42,232.5,7.65,9.9,325.0,36.4,4.5,20.9
449,7,Play in,Gambit_Esports,PvPStejos,4,0,4,0.0,1.0,5.25,1.5,0.48,229.75,7.56,9.9,328.0,45.5,18.2,21.0
450,7,Play in,Hong_Kong_Attitude,Kaiwing,8,3,5,37.5,0.5,1.63,7.0,4.62,33.13,0.9,10.3,281.0,81.1,5.4,15.8
451,7,Play in,Hong_Kong_Attitude,M1ssion,8,3,5,37.5,2.25,2.38,3.25,2.32,328.0,8.93,14.1,384.0,59.5,24.3,21.5
452,7,Play in,Hong_Kong_Attitude,Riris,8,3,5,37.5,1.75,2.75,4.13,2.14,313.13,8.53,13.5,367.0,63.5,18.9,20.6
453,7,Play in,Hong_Kong_Attitude,Unified,8,3,5,37.5,3.5,1.88,4.25,4.13,378.25,10.3,16.2,442.0,83.8,37.8,24.7
454,7,Play in,Hong_Kong_Attitude,Godkwai,7,3,4,42.9,1.29,2.0,6.0,3.64,146.43,3.97,11.6,313.0,79.7,14.1,17.4
455,7,Play in,Hong_Kong_Attitude,Gemini,1,0,1,0.0,1.0,4.0,8.0,2.25,149.0,4.2,9.9,279.0,90.0,10.0,16.8
456,7,Play in,Kaos_Latin_Gamers,Fix,4,1,3,25.0,3.25,2.25,0.75,1.78,278.0,9.23,12.1,402.0,72.7,59.1,24.6
457,7,Play in,Kaos_Latin_Gamers,MANTARRAYA,4,1,3,25.0,1.25,1.75,2.0,1.86,251.25,8.34,10.4,345.0,59.1,22.7,21.1
458,7,Play in,Kaos_Latin_Gamers,Plugo,4,1,3,25.0,1.0,2.5,3.5,1.8,228.5,7.58,10.0,332.0,81.8,18.2,20.3
459,7,Play in,Kaos_Latin_Gamers,Slow,4,1,3,25.0,0.0,2.25,4.25,1.89,29.5,0.98,8.0,264.0,77.3,0.0,16.1
460,7,Play in,Kaos_Latin_Gamers,Tierwulf,4,1,3,25.0,0.0,2.25,4.5,2.0,116.25,3.86,8.8,293.0,81.8,0.0,17.9
461,7,Play in,Lyon_Gaming__28-2013_Latin_American_Team_29-,Genthix,7,2,5,28.6,0.0,2.43,8.14,3.35,37.86,0.98,9.8,254.0,81.4,0.0,15.1
462,7,Play in,Lyon_Gaming__28-2013_Latin_American_Team_29-,Jirall,7,2,5,28.6,1.57,2.57,5.43,2.72,259.29,6.72,12.6,326.0,70.0,15.7,19.3
463,7,Play in,Lyon_Gaming__28-2013_Latin_American_Team_29-,Oddie,7,2,5,28.6,1.43,2.43,6.86,3.41,146.86,3.81,11.5,299.0,82.9,14.3,17.7
464,7,Play in,Lyon_Gaming__28-2013_Latin_American_Team_29-,Seiya,7,2,5,28.6,2.43,0.86,5.0,8.67,330.86,8.57,14.6,378.0,74.3,24.3,22.4
465,7,Play in,Lyon_Gaming__28-2013_Latin_American_Team_29-,WhiteLotus,7,2,5,28.6,4.57,1.14,3.14,6.75,382.43,9.91,16.6,431.0,77.1,45.7,25.5
466,7,Play in,Rampage,Dara,4,0,4,0.0,0.0,2.5,2.25,0.9,26.75,0.93,7.3,255.0,60.0,0.0,16.4
467,7,Play in,Rampage,Evi,4,0,4,0.0,1.0,3.25,1.5,0.77,213.5,7.46,9.0,314.0,66.7,26.7,20.2
468,7,Play in,Rampage,YutoriMoyasi,4,0,4,0.0,0.5,1.75,1.0,0.86,264.25,9.23,10.1,351.0,40.0,13.3,22.5
469,7,Play in,Rampage,Ramune,4,0,4,0.0,1.25,2.0,2.25,1.75,242.5,8.47,9.7,340.0,93.3,33.3,21.8
470,7,Play in,Rampage,Tussle,4,0,4,0.0,1.0,2.75,1.5,0.91,134.0,4.68,8.5,297.0,66.7,26.7,19.1
471,7,Play in,Team_oNe_eSports,4LaN,9,3,6,33.3,1.67,3.67,4.33,1.64,132.33,4.24,9.9,317.0,62.1,17.2,18.5
472,7,Play in,Team_oNe_eSports,Absolut,9,3,6,33.3,3.67,2.0,3.22,3.44,279.22,8.95,12.8,410.0,71.3,37.9,24.0
473,7,Play in,Team_oNe_eSports,VVvert,9,3,6,33.3,1.56,2.56,3.89,2.13,230.33,7.39,10.8,345.0,56.3,16.1,20.2
474,7,Play in,Team_oNe_eSports,RedBert,9,3,6,33.3,0.67,2.67,6.56,2.71,34.33,1.1,8.7,278.0,74.7,6.9,16.3
475,7,Play in,Team_oNe_eSports,Marf,5,2,3,40.0,2.8,2.6,4.4,2.77,234.2,7.4,11.6,366.0,69.2,26.9,21.2
476,7,Play in,Team_oNe_eSports,Brucer,4,1,3,25.0,1.25,3.5,4.5,1.64,238.5,7.8,10.7,348.0,65.7,14.3,20.7
477,7,Play in,Team_WE,957,7,7,0,100.0,3.14,1.29,8.14,8.78,229.43,7.17,12.5,390.0,66.4,18.5,19.4
478,7,Play in,Team_WE,Condi,7,7,0,100.0,3.29,1.86,7.71,5.92,141.57,4.42,11.8,370.0,64.7,19.3,18.4
479,7,Play in,Team_WE,Mystic,7,7,0,100.0,5.0,2.43,5.71,4.41,283.29,8.85,14.7,459.0,63.0,29.4,22.8
480,7,Play in,Team_WE,xiye,7,7,0,100.0,5.43,1.14,4.86,9.0,283.29,8.85,14.2,445.0,60.5,31.9,22.1
481,7,Play in,Team_WE,Ben,4,4,0,100.0,0.0,1.75,10.5,6.0,30.0,0.89,11.9,355.0,73.7,0.0,17.8
482,7,Play in,Team_WE,Zero,3,3,0,100.0,0.33,0.67,15.0,23.0,13.67,0.46,10.0,335.0,74.2,1.6,16.4
483,7,Play in,Young_Generation,BigKoro,7,2,5,28.6,2.43,1.43,3.0,3.8,327.57,9.66,14.2,420.0,66.7,29.8,23.6
484,7,Play in,Young_Generation,Naul,7,2,5,28.6,2.86,2.0,3.71,3.29,304.14,8.97,13.6,402.0,80.7,35.1,22.6
485,7,Play in,Young_Generation,Palette,7,2,5,28.6,0.43,1.57,5.71,3.91,38.0,1.12,9.2,272.0,75.4,5.3,15.3
486,7,Play in,Young_Generation,Venus,7,2,5,28.6,1.14,1.43,3.57,3.3,161.0,4.75,11.0,324.0,57.9,14.0,18.2
487,7,Play in,Young_Generation,NhocTy,5,2,3,40.0,1.6,2.6,3.2,1.85,252.4,8.63,11.1,378.0,57.1,19.0,20.6
488,7,Play in,Young_Generation,Ren,2,0,2,0.0,0.5,3.5,1.5,0.57,352.0,7.73,15.5,340.0,26.7,6.7,20.1
489,7,Main,Ahq_eSports_Club,Albis,6,2,4,33.3,0.0,1.17,4.33,3.71,26.33,0.75,10.3,292.0,76.5,0.0,17.1
490,7,Main,Ahq_eSports_Club,AN,6,2,4,33.3,2.5,2.17,1.67,1.92,333.5,9.48,14.1,400.0,73.5,44.1,23.4
491,7,Main,Ahq_eSports_Club,Mountain,6,2,4,33.3,1.0,2.17,3.67,2.15,164.5,4.68,10.8,309.0,82.4,17.6,18.0
492,7,Main,Ahq_eSports_Club,Ziv,6,2,4,33.3,0.67,1.67,3.67,2.6,279.33,7.94,11.9,340.0,76.5,11.8,19.9
493,7,Main,Ahq_eSports_Club,Westdoor,4,2,2,50.0,1.75,1.5,3.5,3.5,312.75,8.5,13.8,374.0,75.0,25.0,21.4
494,7,Main,Ahq_eSports_Club,Chawy,2,0,2,0.0,1.0,1.5,1.5,1.67,272.5,8.54,11.4,359.0,83.3,33.3,22.2
495,7,Main,Cloud9,Contractz,11,5,6,45.5,1.36,2.55,6.09,2.93,156.45,4.62,11.3,333.0,80.4,14.7,18.3
496,7,Main,Cloud9,Impact,11,5,6,45.5,1.55,2.0,4.91,3.23,274.18,8.1,12.2,361.0,69.6,16.7,19.8
497,7,Main,Cloud9,Jensen,11,5,6,45.5,3.36,2.09,4.18,3.61,318.64,9.41,13.9,412.0,81.4,36.3,22.6
498,7,Main,Cloud9,Smoothie,11,5,6,45.5,0.27,1.18,7.27,6.38,22.82,0.67,10.2,300.0,81.4,2.9,16.5
499,7,Main,Cloud9,Sneaky,11,5,6,45.5,2.73,1.82,4.09,3.75,315.0,9.3,14.0,413.0,73.5,29.4,22.7
500,7,Main,EDward_Gaming,Clearlove7,6,2,4,33.3,2.17,2.17,7.17,4.31,141.83,3.63,12.5,320.0,75.7,17.6,17.2
501,7,Main,EDward_Gaming,iBoy,6,2,4,33.3,5.17,1.67,4.0,5.5,395.67,10.12,17.9,457.0,74.3,41.9,24.6
502,7,Main,EDward_Gaming,Meiko,6,2,4,33.3,0.33,1.33,9.83,7.63,36.33,0.93,12.6,322.0,82.4,2.7,17.3
503,7,Main,EDward_Gaming,Mouse,6,2,4,33.3,1.33,1.5,6.33,5.11,289.67,7.41,13.8,353.0,62.2,10.8,19.0
504,7,Main,EDward_Gaming,Scout,6,2,4,33.3,3.33,2.17,6.0,4.31,340.67,8.71,16.0,409.0,75.7,27.0,22.0
505,7,Main,Fenerbah_c3-_a7-e_Esports,Crash,6,0,6,0.0,1.0,2.5,2.5,1.4,191.0,4.96,12.2,317.0,72.4,20.7,18.8
506,7,Main,Fenerbah_c3-_a7-e_Esports,Frozen,6,0,6,0.0,1.33,2.67,2.33,1.38,354.83,9.21,14.5,376.0,75.9,27.6,22.3
507,7,Main,Fenerbah_c3-_a7-e_Esports,Japone,6,0,6,0.0,0.33,2.17,2.83,1.46,33.5,0.87,10.3,267.0,65.5,6.9,15.8
508,7,Main,Fenerbah_c3-_a7-e_Esports,Padden,6,0,6,0.0,1.83,2.5,1.33,1.27,371.0,9.63,15.2,395.0,65.5,37.9,23.5
509,7,Main,Fenerbah_c3-_a7-e_Esports,Thaldrin,6,0,6,0.0,0.33,3.17,2.0,0.74,301.0,7.81,12.7,330.0,48.3,6.9,19.6
510,7,Main,Flash_Wolves,Betty,6,1,5,16.7,1.5,1.67,3.83,3.2,357.33,9.5,14.9,398.0,74.4,20.9,23.0
511,7,Main,Flash_Wolves,Karsa,6,1,5,16.7,1.83,2.5,3.67,2.2,151.83,4.04,11.6,308.0,76.7,25.6,17.8
512,7,Main,Flash_Wolves,MMD,6,1,5,16.7,2.33,2.33,1.83,1.79,274.67,7.3,12.9,342.0,58.1,32.6,19.8
513,7,Main,Flash_Wolves,Maple,6,1,5,16.7,1.5,1.67,4.0,3.3,365.33,9.71,14.9,396.0,76.7,20.9,22.9
514,7,Main,Flash_Wolves,SwordArT,6,1,5,16.7,0.0,1.5,6.33,4.22,18.33,0.49,10.8,287.0,88.4,0.0,16.6
515,7,Main,Fnatic,Broxah,12,5,7,41.7,1.67,1.42,4.33,4.24,154.42,4.12,11.9,317.0,61.5,17.1,17.3
516,7,Main,Fnatic,Caps,12,5,7,41.7,2.42,2.42,4.08,2.69,323.92,8.64,14.5,388.0,66.7,24.8,21.2
517,7,Main,Fnatic,Jesiz,12,5,7,41.7,0.25,1.58,6.92,4.53,25.75,0.69,11.9,317.0,73.5,2.6,17.4
518,7,Main,Fnatic,Rekkles,12,5,7,41.7,2.92,1.75,3.58,3.71,416.08,11.1,17.2,458.0,66.7,29.9,25.0
519,7,Main,Fnatic,sOAZ,12,5,7,41.7,2.5,3.33,2.92,1.63,261.67,6.98,13.0,348.0,55.6,25.6,19.0
520,7,Main,G2_Esports,Expect,6,3,3,50.0,2.0,1.67,4.0,3.6,311.17,8.18,13.9,366.0,64.3,21.4,19.8
521,7,Main,G2_Esports,mithy,6,3,3,50.0,0.5,1.17,7.0,6.43,20.17,0.53,12.0,315.0,80.4,5.4,17.0
522,7,Main,G2_Esports,Perkz,6,3,3,50.0,2.33,1.17,4.33,5.71,376.0,9.89,15.6,411.0,71.4,25.0,22.2
523,7,Main,G2_Esports,Trick,6,3,3,50.0,0.5,2.17,6.83,3.38,155.33,4.09,11.9,313.0,78.6,5.4,16.9
524,7,Main,G2_Esports,Zven,6,3,3,50.0,4.0,1.67,2.33,3.8,393.5,10.35,16.9,445.0,67.9,42.9,24.1
525,7,Main,GAM_Esports,Archie,7,2,5,28.6,0.86,5.0,4.86,1.14,232.57,6.74,11.5,334.0,54.8,8.2,18.7
526,7,Main,GAM_Esports,Levi,7,2,5,28.6,3.14,3.14,2.71,1.86,198.57,5.75,11.9,346.0,56.2,30.1,19.4
527,7,Main,GAM_Esports,Noway,7,2,5,28.6,4.0,1.43,3.29,5.1,333.43,9.66,14.8,428.0,69.9,38.4,24.1
528,7,Main,GAM_Esports,Optimus,7,2,5,28.6,1.86,2.86,3.86,2.0,296.14,8.58,13.0,375.0,54.8,17.8,21.1
529,7,Main,GAM_Esports,Sya,4,1,3,25.0,0.75,3.25,5.5,1.92,20.0,0.52,11.7,305.0,55.6,6.7,16.9
530,7,Main,GAM_Esports,Nevan,3,1,2,33.3,0.33,2.67,7.33,2.88,15.0,0.51,8.2,278.0,82.1,3.6,16.1
531,7,Main,Immortals,Cody Sun,7,2,5,28.6,2.57,2.0,3.0,2.79,376.86,9.8,16.1,418.0,66.1,30.5,23.6
532,7,Main,Immortals,Flame,7,2,5,28.6,2.0,2.43,4.29,2.59,307.43,8.0,13.6,354.0,74.6,23.7,20.0
533,7,Main,Immortals,Olleh,7,2,5,28.6,1.0,2.0,5.14,3.07,30.57,0.8,12.1,314.0,72.9,11.9,17.7
534,7,Main,Immortals,Pobelter,7,2,5,28.6,1.43,2.43,4.43,2.41,336.57,8.75,14.5,377.0,69.5,16.9,21.3
